,OMSID,round,ParticipantID,Scenario,t1Diagnoses,t1DiagnosisScore,t1Likelihoods,t1Confidence,t1Severity,t2Diagnoses,t2Likelihoods,t2Confidence,t2Severity,t2SeniorReview,t2InvestigationsComplete,OMSScore,t2ExtraInvestigations,SCENARIO,CURRENT.SCENARIO.VERSION,SCENARIO.VERSION.PLAYED,SCORE....,TIME.SPENT,DATE,SCENARIO.ATTEMPT..,Quest.2.PIN,scenGroup,scenNum,orderNum,t1numOfDiagnoses,t2numOfDiagnoses,t1HighestLikelihood,t2HighestLikelihood,severityChange,confidenceChange,t1numOfDiagnosesChange,diagnosticChange,calibrationByDiff,sbarStart,helpStart,totalHelpStart,treatStart,pewsScore,totalActions,uniqueActions,filteredActions,actionVector,actTimesVector,historyActionsVector,examsActionsVector,testingActionsVector,treatmentActionsVector,numOfHistoryActions,numOfExamActions,numOfTestingActions,numOfTreatmentActions,numOfActionsAfterHistory,numOfHistoryActionsBeforePause,numOfHistoryActionsAfterPause,numOfExamActionsBeforePause,numOfExamActionsAfterPause,percentageHistory,numOfTestingActionsBeforePause,numOfTestingActionsAfterPause,percentageTesting,numOfTreatmentActionsBeforePause,numOfTreatmentActionsAfterPause,historyVectorBeforePause,numOfActionsBeforePause,numOfActionsAfterPause,numOfDiagnosesLabel,initialConfidenceLabel,infoVal,infoValHistory,infoValExams,infoValTesting,infoValHistoryBeforePause,infoValBeforePause,infoValAfterPause,infoValAfterHistory,infoValHistoryAfterPause,infoValExamsAfterPause,infoValTestsAfterPause
41,2,3,B9,Asthma,"Asthma (excerbating), RSV (or other infection), Bronchiolitis, allergic excerbation of asthma",0.47,"5,4,3,4",7,3,"Acute excerbation of asthma, infection, allergy","5,3,2",8,9,0,0,69,glucose,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,68.7,16m 27s,06/11/2023 13:53,2,No,AS,1,1,4,3,5,5,6,1,-1,8,0.8625,805,Inf,805,485,5,63,43,18,"1
1
1
1
0
1
1
0
1
0
0
0
0
0
0
0
0
0
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0","186
250
266
674
0
159
174
0
122
0
0
0
0
0
0
0
0
0
0
848
68
735
0
0
0
0
0
0
0
0
0
0
0
0
0
0
401
443
0
708
538
259
0
0
0
0
0
0
0
0
0
0
0
0
0
610
0
0
0
506
0
0
0
0
0
0
0
0
0
0
0
0
0
0
328
0
0
0
0
0
0
0","1
1
1
1
0
1
1
0
1
0
0
0
0
0
0
0
0
0
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0","0
1
1
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0","0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0","1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0",10,7,1,2,8,7,3,2,5,0.7,1,0,0,0,2,"past medical history
prescribed medications
allergies
aggravating / relieving factors
ask about pain
history of presenting complaint
presenting complaint",14,49,high,high,32.76318539,26.47767482,6.285510568,0,4.202317291,-3.062388592,8.145915375,6.285510568,-0.070967742,8.216883117,0
42,2,5,C2,DKA,"DKA, URTI",0.67,"5,5",10,8,"DKA, URTI","5,5",10,8,0.18,0,46,Cardiovascular and neuro exam,"Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,46.36,14m 41s,08/01/2024 14:19,2,No,DP,1,2,2,2,5,5,0,0,0,0,0.46,465,Inf,465,9999,2,58,49,25,"1
1
1
0
0
0
1
1
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
1
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
1
0
1
1
1
1
1
1
0
1
0
0
1
0
1
0
1","98
364
233
0
0
0
832
841
123
0
0
0
0
0
0
857
0
0
0
0
77
0
0
0
0
0
0
0
0
0
0
506
0
0
0
240
0
286
0
0
0
355
0
0
0
0
0
0
128
0
0
0
0
0
0
0
0
820
0
0
0
0
0
0
0
803
0
753
164
720
638
494
535
0
254
0
0
867
0
760
0
741","1
1
1
0
0
0
1
1
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0","1
0
1
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0","0
1
0
1
1
1
1
1
1
0
1
0
0
1
0
1
0
1","0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",9,5,11,0,16,4,5,3,2,0.444444444,2,9,0.818181818,0,0,"past medical history
allergies
history of presenting complaint
presenting complaint",15,43,low,high,13.28869157,-24.59686345,2.419027094,35.46652793,-10.30418719,18.26155226,4.194384236,37.88555502,-13.5,7.374384236,10.32
43,2,6,C2,Pneumonia,"Pneumonia, asthma exacerbation, foreign body",0.64,"5,1,1",6,7,"Pneumonia, asthma exacerbation, viral pneumonisis","5,5,1",10,7,0.54,0,60,"CXR, Sputumblood cultures, viral throat swab and examine throat and ears","Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,59.91,10m 54s,14/02/2024 10:17,2,No,DP,2,3,3,3,5,5,0,4,0,4,0.6,584,Inf,584,367,4,55,53,24,"1
1
1
0
0
0
0
0
1
0
1
1
1
0
0
1
1
0
1
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
1
1
1
0
1
1
0
0
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0","400
446
448
0
0
0
0
0
92
0
467
442
487
0
0
434
509
0
474
0
55
0
0
0
0
0
0
0
0
0
0
476
0
0
0
130
200
297
318
0
275
522
0
0
0
147
251
361
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
537
0
0
0
0
0
0
0
0
243
166
0
0
0
0
0
0
0","1
1
1
0
0
0
0
0
1
0
1
1
1
0
0
1
1
0
1
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0","1
1
1
1
0
1
1
0
0
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",12,9,3,1,12,2,10,7,2,0.166666667,2,1,0.333333333,0,1,"history of presenting complaint
presenting complaint",17,38,low,low,31.26309246,25.55820706,9.006021766,-3.301136364,-10.08,-10.64969697,18.84246267,5.704885402,5.246376812,13.95972222,-0.363636364
44,20,1,A2,DKA,DKA,0.45,5,9,8,DKA,5,10,7,0.03,0,45,"Deeper history, cardioresp exam","Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,44.83,15m 4s,11/09/2023 14:19,1,No,DP,1,2,1,1,5,5,-1,1,0,2,0.45,749,685,685,646,2,47,42,18,"1
1
1
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
1
0
0
1
0
1
1
1
0
1
0
0
1
0
0
0
0","199
358
821
0
0
0
0
815
120
0
0
0
0
0
0
0
0
0
0
0
89
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
366
0
0
267
317
0
0
0
0
0
0
292
0
0
0
0
0
0
0
0
805
0
0
0
0
0
0
0
781
0
0
222
0
607
261
879
0
478
0
0
839
0
0
0
0","1
1
1
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","0
0
1
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0","0
1
0
0
1
0
1
1
1
0
1
0
0
1
0
0
0
0","0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0",6,5,7,1,12,4,2,3,2,0.666666667,2,5,0.714285714,0,1,"past medical history
history of presenting complaint
presenting complaint",12,35,low,high,10.66062389,-26.04315975,9.912845775,26.79093786,-10.30418719,25.75537094,-6.125615764,36.70378364,-13.5,7.374384236,0
45,20,3,B27,Asthma,"Asthma, VIW, Upper resp tract infection, lower resp tract infection",0.79,"5,2,2,2",7,5,,,NA,NA,NA,NA,66,,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,66.45,13m 36s,06/11/2023 15:22,2,No,AS,1,1,4,1,5,NA,NA,NA,-3,NA,NA,709,553,553,122,4,53,46,15,"1
1
1
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
1
0
0
1
0
0
0
0","131
177
193
0
760
0
0
0
0
208
0
0
0
0
0
0
0
0
0
768
94
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
282
80
0
0
468
475
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
68
488
0
0
0
0
0
0
0
0
250
0
0
567
0
0
0
0","1
1
1
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","0
1
1
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
0
0
0
0
0
0
0
0
1
0
0
1
0
0
0
0","1
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0",7,4,4,3,8,5,2,2,2,0.714285714,2,2,0.5,1,2,"past medical history
prescribed medications
allergies
social and living situation
presenting complaint",13,40,high,high,18.05924587,14.99491962,-0.807563025,3.871889282,4.202317291,-3.062388592,6.117857143,3.064326257,-0.339285714,6.457142857,0
46,20,4,B27,Seizure,"febrile seizure, epilepsy",0.62,"5,3",8,9,"febrile seizure, epilepsy, meningitis","5,3,3",8,8,0.18,1,76,,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,75.68,17m 19s,13/12/2023 15:37,1,No,AS,2,4,2,3,5,5,-1,0,1,2,0.95,378,164,164,178,3,59,52,25,"1
1
1
0
0
0
0
0
0
1
0
1
0
0
0
0
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0
0
0
1
1
0
1
1
1
1
1
0
1
0
1
1
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
1
0
0
0
1
0
0
0
0
1
0
0","221
572
464
0
0
0
0
0
0
592
0
580
0
0
0
0
0
0
600
459
0
0
0
0
0
0
603
0
0
0
0
607
0
0
0
0
725
93
0
767
877
397
996
814
0
295
0
794
396
0
0
894
929
0
0
0
0
0
0
0
0
0
0
0
0
0
0
567
0
0
271
0
0
0
489
0
0
0
0
1023
0
0","1
1
1
0
0
0
0
0
0
1
0
1
0
0
0
0
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0
0","0
1
1
0
1
1
1
1
1
0
1
0
1
1
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0","0
0
0
1
0
0
1
0
0
0
1
0
0
0
0
1
0
0","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",9,12,4,1,16,1,8,2,10,0.111111111,1,3,0.75,1,0,past medical history,15,44,low,high,130.2646541,51.72706767,57.64061669,20.8969697,-2.973684211,24.99122807,43.1609094,78.53758639,0,41.59727304,1.563636364
47,20,5,C20,DKA,"DKA, URTI, Gastroentiritis ",0.73,"5,4,2",7,8,DKA,5,9,10,0,1,60,,"Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,60.12,17m 2s,08/01/2024 16:00,2,No,DP,1,2,3,1,5,5,2,2,-2,6,0.666666667,455,619,455,866,2,58,46,14,"1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
0
0
1
1
0
0
1
0
0
1
1
0
0
0","474
0
0
0
0
0
0
0
133
0
0
0
0
0
0
0
0
0
0
0
109
0
0
0
0
0
0
785
0
0
0
0
0
0
0
0
0
201
0
0
0
268
0
0
0
0
0
0
712
0
0
0
0
0
0
0
0
0
0
701
0
0
0
0
0
552
0
0
0
0
566
280
0
0
350
0
0
641
958
0
0
0","1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0","0
0
1
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0","0
1
0
0
0
0
1
1
0
0
1
0
0
1
1
0
0
0","0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0",4,4,6,1,10,2,2,2,2,0.5,2,4,0.666666667,0,1,"history of presenting complaint
presenting complaint",12,46,low,high,32.63888294,-14.50605055,15.35851122,31.78642227,-10.30418719,17.2169094,1.858511221,47.14493349,-13.5,15.35851122,0
48,20,6,C20,Pneumonia,"Acute exacerbation of asthma, URTI, pneumonia",0.67,"4,2,2",3,3,,,NA,NA,NA,NA,NA,,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,62.81,17m 43s,14/02/2024 13:38,2,Yes,DP,2,3,3,1,4,NA,NA,NA,-2,NA,NA,698,Inf,698,423,4,74,67,36,"1
1
1
1
1
0
0
1
1
1
1
0
0
0
0
1
1
0
0
0
1
0
1
0
1
1
1
1
0
0
1
1
0
0
0
0
1
1
1
0
1
1
0
0
0
1
0
1
1
0
0
0
0
0
0
0
0
1
0
1
0
0
0
0
1
1
0
0
0
0
1
0
0
1
1
0
0
1
0
0
1
0","152
534
513
618
650
0
0
137
104
853
860
0
0
0
0
183
815
0
0
0
69
0
832
0
826
870
872
773
0
0
836
874
0
0
0
0
341
96
488
0
222
202
0
0
0
292
0
952
239
0
0
0
0
0
0
0
0
126
0
203
0
0
0
0
461
911
0
0
0
0
436
0
0
457
309
0
0
989
0
0
542
0","1
1
1
1
1
0
0
1
1
1
1
0
0
0
0
1
1
0
0
0
1
0
1
0
1
1
1
1
0
0
1
1
0
0
0","0
1
1
1
0
1
1
0
0
0
1
0
1
1
0
0
0
0
0
0
0
0
1
0
1
0
0
0
0","1
1
0
0
0
0
1
0
0
1
1
0
0
1
0
0
1
0","1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0",19,10,7,2,17,5,14,8,2,0.263157895,1,6,0.857142857,0,2,"past medical history
ask about general activity level
history of presenting complaint
past surgical history
presenting complaint",19,55,low,low,90.39781732,57.9289879,27.05885467,5.409974747,-10.08,-6.496666667,35.69760051,32.46882942,10.06542443,25.99581245,-0.363636364
49,21,3,B25,DKA,"DKA, infection",0.38,"5,3",7,6,"DKA, infection","5,2",9,7,0.5,1,77,,"Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,77.13,17m 41s,06/11/2023 14:55,2,No,DP,1,2,2,2,5,5,1,2,0,3,0.855555556,550,483,483,728,2,73,65,33,"1
0
0
0
0
1
1
1
1
0
0
0
0
0
1
0
0
0
0
0
1
1
0
0
0
0
0
0
1
1
0
1
0
0
0
0
0
1
1
0
1
1
0
0
1
0
0
0
1
1
1
0
0
1
0
0
0
0
1
1
0
0
0
0
0
1
0
1
1
1
1
1
1
0
1
1
0
1
0
1
0
0","566
0
0
0
0
372
397
430
123
0
0
0
0
0
837
0
0
0
0
0
86
63
0
0
0
0
0
0
384
390
0
414
0
0
0
0
0
112
365
0
683
59
0
0
619
0
0
0
475
843
828
0
0
575
0
0
0
0
603
631
0
0
0
0
0
137
0
923
703
713
661
144
761
0
169
676
0
945
0
930
0
0","1
0
0
0
0
1
1
1
1
0
0
0
0
0
1
0
0
0
0
0
1
1
0
0
0
0
0
0
1
1
0
1
0
0
0","0
0
1
1
0
1
1
0
0
1
0
0
0
1
1
1
0
0
1
0
0
0
0
1
1
0
0
0
0","0
1
0
1
1
1
1
1
1
0
1
1
0
1
0
1
0
0","0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0",11,11,11,1,22,3,8,2,9,0.272727273,3,8,0.727272727,0,1,"history of presenting complaint
presenting complaint
check weight & height",22,51,low,high,186.681934,39.61579143,82.32744713,64.73869541,-10.30418719,25.75537094,47.06300858,147.0661425,-13.5,50.24300858,10.32
50,21,5,C22,Asthma,"Asthma exacerbation, RSV (viral induced wheeze), pneumonia, croup",0.72,"4,4,2,3",2,6,Asthma excerbation (viral),5,7,7,0.65,1,65,,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,64.7,17m 9s,08/01/2024 15:22,1,No,AS,1,1,4,1,4,5,1,5,-3,9,0.928571429,602,Inf,602,440,3,54,46,20,"1
1
1
0
0
0
1
1
1
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
0
1
1
0
1
0
1
0
0
1
0
0
1
0
0
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0","87
162
158
0
0
0
139
147
121
0
0
165
0
0
0
0
0
0
0
0
75
0
0
0
0
0
0
0
0
0
0
0
0
0
0
238
507
365
0
0
888
736
0
175
0
273
0
0
907
0
0
468
0
0
0
0
0
142
0
872
0
0
0
0
0
0
0
0
0
0
0
0
0
0
297
0
0
0
0
0
0
0","1
1
1
0
0
0
1
1
1
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
0
0
1
1
0
1
0
1
0
0
1
0
0
1
0
0
0
0
0
1
0
1
0
0
0
0","0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0","1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0",8,11,1,2,12,8,0,4,7,1,1,0,0,0,2,"past medical history
prescribed medications
allergies
ask about pain
ask about general activity level
history of presenting complaint
vaccination history
presenting complaint",17,37,high,low,37.06104689,21.92465369,15.1363932,0,4.202317291,0.169754265,14.74620398,15.1363932,-0.070967742,14.81717172,0
51,21,6,C21,Pneumonia,"Acute asthma exacerbation, viral infection, any infection, pneumonia",0.67,"5,3,2,2",8,7,"Asthma exacerbation, viral infection, chest infection, sepsis","5,3,3,4",7,8,0.13,1,62,,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,61.66,19m 52s,14/02/2024 11:23,1,No,DP,2,3,4,4,5,5,1,-1,0,2,0.885714286,454,Inf,454,166,5,86,74,39,"1
1
1
1
1
0
1
0
1
1
1
0
1
1
0
1
0
1
1
0
1
0
0
0
0
1
1
0
0
0
0
1
0
0
0
1
0
1
0
0
1
1
0
1
1
0
0
0
1
1
1
0
0
0
0
0
0
1
0
1
0
0
0
0
1
1
1
1
1
0
1
0
0
0
1
0
1
1
0
1
0
0","393
666
340
881
873
0
722
0
126
1029
1045
0
1093
1098
0
962
0
1040
1056
0
78
0
0
0
0
1060
1062
0
0
0
0
1084
0
0
0
317
0
130
0
0
146
199
0
1113
1139
0
0
0
745
531
562
0
0
0
0
0
0
191
0
415
0
0
0
0
682
986
768
763
840
0
238
0
0
0
335
0
851
1068
0
786
0
0","1
1
1
1
1
0
1
0
1
1
1
0
1
1
0
1
0
1
1
0
1
0
0
0
0
1
1
0
0
0
0
1
0
0
0","1
0
1
0
0
1
1
0
1
1
0
0
0
1
1
1
0
0
0
0
0
0
1
0
1
0
0
0
0","1
1
1
1
1
0
1
0
0
0
1
0
1
1
0
1
0
0","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",18,11,10,1,21,2,16,5,6,0.111111111,2,8,0.8,1,0,"history of presenting complaint
presenting complaint",16,70,high,high,84.64681479,35.88953983,31.15053937,17.60673559,-10.08,-7.066363636,46.32412231,48.75727496,10.06542443,29.25869788,7
52,22,1,A3,Asthma,"Asthma, septic pneumonia, bronchiolitis",0.54,"4,3,2",4,7,"Asthma, VIW, Pneumonia/sepsis","5,1,1",8,6,0.22,1,62,,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,62.23,16m 38s,11/09/2023 13:17,1,No,AS,1,1,3,3,4,5,-1,4,0,5,0.775,726,Inf,726,228,4,51,41,15,"1
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0","157
240
258
589
777
0
0
0
0
0
0
0
0
0
0
0
0
0
0
831
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
46
120
199
278
309
331
378
939
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
88
0
0
0
0
0
0
0","1
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
1
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0","1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0",6,8,1,3,9,3,3,4,4,0.5,1,0,0,1,2,"past medical history
prescribed medications
allergies",11,40,low,low,21.36423971,14.68294992,6.681289789,0,3.323529412,-0.709033613,5.926948052,6.681289789,-0.339285714,6.266233766,0
53,22,2,A3,Seizure,"Febrile seizure, viral urti, epilepsy, reflex anoxic seizure",0.4,"5,5,1,1",8,3,"Febrile seizure, viral urti, epilepsy, uti, pnemonia, gasteroenteritis","5,5,1,1,1,1",9,3,0.49,1,63,,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,62.64,19m 12s,18/10/2023 10:19,3,No,AS,2,4,4,6,5,5,0,1,2,3,0.7,321,1145,321,194,0,71,64,26,"1
0
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
0
1
1
1
0
1
0
0
0
1
0
0
1
1
0
1
0
0
0
0
0
1
1
0
0
0
0
0
1
1
0
1
0
0
0
1
0
1
0
0
1
0
0","55
0
64
0
0
0
0
0
47
0
0
0
0
0
0
0
0
0
0
1063
44
0
0
1145
0
0
0
0
0
0
0
0
0
0
0
451
478
269
514
0
279
385
604
0
682
0
0
0
232
0
0
539
870
0
619
0
0
0
0
0
594
845
0
0
0
0
0
732
719
0
913
0
0
0
807
0
739
0
0
748
0
0","1
0
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0","1
1
1
1
0
1
1
1
0
1
0
0
0
1
0
0
1
1
0
1
0
0
0
0
0
1
1
0
0","0
0
0
1
1
0
1
0
0
0
1
0
1
0
0
1
0
0","1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0",6,14,6,2,20,4,2,3,11,0.666666667,0,6,1,1,1,"past medical history
allergies
history of presenting complaint
presenting complaint",19,52,high,high,73.56474358,9.142178363,52.77976219,11.64280303,-7.084795322,29.31345029,37.02848627,64.42256522,-0.25,35.71484991,1.563636364
54,22,4,B28,Seizure,"febrile convulsion, epleptic seizure, bronchiolitis, VIW",0.59,"5,5,2,2",5,9,"tonsilitis, URTI, febrile seizure, meningitis, encephalitis","5,5,5,3,2",8,2,0.68,0,74,would ask for more detail about PMHx and do ENT examination once long enough post seizure,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,73.87,13m 33s,13/12/2023 15:54,4,No,AS,2,4,4,5,5,5,-7,3,1,11,0.925,649,Inf,649,313,4,54,49,21,"0
1
1
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
1
1
1
0
0
0
1
0
0
1
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
1
0
0
0
0
0
0
0","0
552
586
0
0
0
0
0
466
0
0
582
0
0
0
0
0
0
750
0
75
0
0
0
0
0
0
0
0
0
0
0
0
0
0
89
500
220
0
538
729
212
0
0
0
152
0
0
252
769
756
654
713
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
414
678
0
0
0
392
0
0
0
0
0
0
0","0
1
1
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
0
1
1
1
0
0
0
1
0
0
1
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0","0
0
0
0
0
1
1
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",6,12,3,1,15,1,5,5,7,0.166666667,0,3,1,0,1,presenting complaint,16,38,high,low,114.6359095,34.07655597,51.67046462,28.88888889,-4.111111111,32.2871345,26.94378764,80.55935351,-0.25,27.19378764,0
55,22,5,C21,DKA,"DKA, hypoglycaemia",0.33,"5,5",7,7,DKA,5,9,7,0.15,0,52,"A more detailed history of SOCRATES, DMHx, FHx, SHx","Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,51.99,15m 10s,08/01/2024 14:47,1,No,DP,1,2,2,1,5,5,0,2,-1,3,0.577777778,495,666,495,9999,2,52,45,19,"1
1
1
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
1
0
0
0
0
1
0
0
0
1
0
1
0
0
0
1
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0
1","244
566
570
0
0
0
0
0
849
726
0
0
0
0
0
0
0
0
0
0
195
553
0
0
0
0
774
0
0
0
0
578
0
0
0
136
0
347
0
0
0
141
266
0
0
0
0
0
300
0
0
0
0
0
0
0
0
0
0
401
0
0
597
0
0
0
0
0
0
0
0
297
0
0
158
0
0
0
0
0
0
633","1
1
1
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
1
0
0
0
0
1
0
0
0","1
0
1
0
0
0
1
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
1
0","0
0
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0
1","0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",9,7,3,0,10,2,7,4,2,0.222222222,2,1,0.333333333,0,0,"past medical history
presenting complaint",14,38,low,high,-7.614249936,-25.80986707,13.72886836,4.466748768,-10.30418719,9.671490148,-2.101488779,18.19561713,-13.5,11.39851122,0
